Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;RPE;Distance;Distance Unit;Seconds;Notes;Workout Notes;Workout Duration
2023-10-23 09:50:58;"Mentzer back shoulder bicep";"Shoulder Press (Machine)";1;30;lbs;10;;;;0;"";;55m
2023-10-23 09:50:58;"Mentzer back shoulder bicep";"Shoulder Press (Machine)";2;50;lbs;12;;;;0;;;55m
2023-10-23 09:50:58;"Mentzer back shoulder bicep";"Shoulder Press (Machine)";3;55;lbs;10;;;;0;;;55m
2023-10-23 09:50:58;"Mentzer back shoulder bicep";"Reverse Fly (Machine)";1;70;lbs;10;;;;0;"";;55m
2023-10-23 09:50:58;"Mentzer back shoulder bicep";"Reverse Fly (Machine)";2;100;lbs;10;;;;0;;;55m
2023-10-23 09:50:58;"Mentzer back shoulder bicep";"Reverse Fly (Machine)";3;105;lbs;10;;;;0;;;55m
2023-10-23 09:50:58;"Mentzer back shoulder bicep";"Bicep Curl (Barbell)";1;50;lbs;8;;;;0;"";;55m
2023-10-23 09:50:58;"Mentzer back shoulder bicep";"Bicep Curl (Barbell)";2;70;lbs;8;;;;0;;;55m
2023-10-23 09:50:58;"Mentzer back shoulder bicep";"Preacher Curl (Machine)";1;80;lbs;10;;;;0;"";;55m
2023-10-23 09:50:58;"Mentzer back shoulder bicep";"Preacher Curl (Machine)";2;80;lbs;8;;;;0;;;55m
2023-10-26 09:48:23;"Mentzer leg chest tris";"Leg Extension (Machine)";1;60;lbs;12;;;;0;"";"";1h 12m
2023-10-26 09:48:23;"Mentzer leg chest tris";"Leg Extension (Machine)";2;125;lbs;10;;;;0;;;1h 12m
2023-10-26 09:48:23;"Mentzer leg chest tris";"Leg Extension (Machine)";3;130;lbs;10;;;;0;;;1h 12m
2023-10-26 09:48:23;"Mentzer leg chest tris";"Pendulum squat";1;0;lbs;10;;;;0;"";;1h 12m
2023-10-26 09:48:23;"Mentzer leg chest tris";"Pendulum squat";2;25;lbs;8;;;;0;;;1h 12m
2023-10-26 09:48:23;"Mentzer leg chest tris";"Pendulum squat";3;50;lbs;10;;;;0;;;1h 12m
2023-10-26 09:48:23;"Mentzer leg chest tris";"Pendulum squat";4;50;lbs;8;;;;0;;;1h 12m
2023-10-26 09:48:23;"Mentzer leg chest tris";"Squat (Barbell)";1;95;lbs;6;;;;0;"";;1h 12m
2023-10-26 09:48:23;"Mentzer leg chest tris";"Squat (Barbell)";2;135;lbs;5;;;;0;;;1h 12m
2023-10-26 09:48:23;"Mentzer leg chest tris";"Squat (Barbell)";3;195;lbs;8;;;;0;;;1h 12m
2023-10-26 09:48:23;"Mentzer leg chest tris";"Seated Leg Curl (Machine)";1;70;lbs;10;;;;0;"";;1h 12m
2023-10-26 09:48:23;"Mentzer leg chest tris";"Seated Leg Curl (Machine)";2;110;lbs;10;;;;0;;;1h 12m
2023-10-26 09:48:23;"Mentzer leg chest tris";"Seated Leg Curl (Machine)";3;110;lbs;10;;;;0;;;1h 12m
2023-10-26 09:48:23;"Mentzer leg chest tris";"Standing Calf Raise (Machine)";1;175;lbs;10;;;;0;"";;1h 12m
2023-10-26 09:48:23;"Mentzer leg chest tris";"Standing Calf Raise (Machine)";2;255;lbs;12;;;;0;;;1h 12m
2023-10-26 09:48:23;"Mentzer leg chest tris";"Standing Calf Raise (Machine)";3;260;lbs;10;;;;0;;;1h 12m
2023-10-26 09:48:23;"Mentzer leg chest tris";"Chest Fly";1;70;lbs;10;;;;0;"";;1h 12m
2023-10-26 09:48:23;"Mentzer leg chest tris";"Chest Fly";2;110;lbs;10;;;;0;;;1h 12m
2023-10-26 09:48:23;"Mentzer leg chest tris";"Chest Fly";3;115;lbs;6;;;;0;;;1h 12m
2023-10-26 09:48:23;"Mentzer leg chest tris";"Incline Chest Press (Machine)";1;90;lbs;10;;;;0;"";;1h 12m
2023-10-26 09:48:23;"Mentzer leg chest tris";"Incline Chest Press (Machine)";2;130;lbs;8;;;;0;;;1h 12m
2023-10-26 09:48:23;"Mentzer leg chest tris";"Incline Chest Press (Machine)";3;130;lbs;7;;;;0;;;1h 12m
2023-10-26 09:48:23;"Mentzer leg chest tris";"Chest Dip";1;;;12;;;;0;"";;1h 12m
2023-10-26 09:48:23;"Mentzer leg chest tris";"Chest Dip";2;;;12;;;;0;;;1h 12m
2023-10-26 09:48:23;"Mentzer leg chest tris";"Triceps Pushdown (Cable - Straight Bar)";1;50;lbs;10;;;;0;"";;1h 12m
2023-10-26 09:48:23;"Mentzer leg chest tris";"Triceps Dip";1;;;12;;;;0;"";;1h 12m
2023-10-26 09:48:23;"Mentzer leg chest tris";"Triceps Extension (Machine)";1;80;lbs;6;;;;0;"";;1h 12m
2023-10-26 09:48:23;"Mentzer leg chest tris";"Triceps Extension (Machine)";2;72.5;lbs;10;;;;0;;;1h 12m
2023-10-29 09:41:00;"Mentzer back shoulder bicep";"Pullover (Machine)";1;90;lbs;10;;;;0;"";"";1h 37m
2023-10-29 09:41:00;"Mentzer back shoulder bicep";"Pullover (Machine)";2;140;lbs;10;;;;0;;;1h 37m
2023-10-29 09:41:00;"Mentzer back shoulder bicep";"Pullover (Machine)";3;140;lbs;10;;;;0;;;1h 37m
2023-10-29 09:41:00;"Mentzer back shoulder bicep";"Lat Pulldown (Machine)";1;90;lbs;10;;;;0;"";;1h 37m
2023-10-29 09:41:00;"Mentzer back shoulder bicep";"Lat Pulldown (Machine)";2;140;lbs;9;;;;0;;;1h 37m
2023-10-29 09:41:00;"Mentzer back shoulder bicep";"Lat Pulldown (Machine)";3;140;lbs;10;;;;0;;;1h 37m
2023-10-29 09:41:00;"Mentzer back shoulder bicep";"Bent Over Row (Barbell)";1;135;lbs;8;;;;0;"";;1h 37m
2023-10-29 09:41:00;"Mentzer back shoulder bicep";"Bent Over Row (Barbell)";2;135;lbs;8;;;;0;;;1h 37m
2023-10-29 09:41:00;"Mentzer back shoulder bicep";"Deadlift (Barbell)";1;205;lbs;6;;;;0;"";;1h 37m
2023-10-29 09:41:00;"Mentzer back shoulder bicep";"Deadlift (Barbell)";2;275;lbs;5;;;;0;;;1h 37m
2023-10-29 09:41:00;"Mentzer back shoulder bicep";"Lateral Raise (Machine)";1;40;lbs;10;;;;0;"";;1h 37m
2023-10-29 09:41:00;"Mentzer back shoulder bicep";"Lateral Raise (Machine)";2;60;lbs;10;;;;0;;;1h 37m
2023-10-29 09:41:00;"Mentzer back shoulder bicep";"Lateral Raise (Machine)";3;70;lbs;10;;;;0;;;1h 37m
2023-10-29 09:41:00;"Mentzer back shoulder bicep";"Shoulder Press (Machine)";1;40;lbs;10;;;;0;"";;1h 37m
2023-10-29 09:41:00;"Mentzer back shoulder bicep";"Shoulder Press (Machine)";2;50;lbs;12;;;;0;;;1h 37m
2023-10-29 09:41:00;"Mentzer back shoulder bicep";"Shoulder Press (Machine)";3;50;lbs;10;;;;0;;;1h 37m
2023-10-29 09:41:00;"Mentzer back shoulder bicep";"Reverse Fly (Machine)";1;100;lbs;10;;;;0;"";;1h 37m
2023-10-29 09:41:00;"Mentzer back shoulder bicep";"Reverse Fly (Machine)";2;100;lbs;12;;;;0;;;1h 37m
2023-10-29 09:41:00;"Mentzer back shoulder bicep";"Reverse Fly (Machine)";3;107.5;lbs;10;;;;0;;;1h 37m
2023-10-29 09:41:00;"Mentzer back shoulder bicep";"Bicep Curl (Barbell)";1;50;lbs;10;;;;0;"";;1h 37m
2023-10-29 09:41:00;"Mentzer back shoulder bicep";"Bicep Curl (Barbell)";2;60;lbs;12;;;;0;;;1h 37m
2023-10-29 09:41:00;"Mentzer back shoulder bicep";"Preacher Curl (Machine)";1;80;lbs;10;;;;0;"";;1h 37m
2023-10-29 09:41:00;"Mentzer back shoulder bicep";"Preacher Curl (Machine)";2;80;lbs;8;;;;0;;;1h 37m
2023-11-01 09:39:25;"Mentzer leg chest tris";"Leg Extension (Machine)";1;85;lbs;10;;;;0;"";"";1h 8m
2023-11-01 09:39:25;"Mentzer leg chest tris";"Leg Extension (Machine)";2;160;lbs;8;;;;0;;;1h 8m
2023-11-01 09:39:25;"Mentzer leg chest tris";"Leg Extension (Machine)";3;160;lbs;8;;;;0;;;1h 8m
2023-11-01 09:39:25;"Mentzer leg chest tris";"Hack Squat";1;90;lbs;10;;;;0;"";;1h 8m
2023-11-01 09:39:25;"Mentzer leg chest tris";"Hack Squat";2;200;lbs;10;;;;0;;;1h 8m
2023-11-01 09:39:25;"Mentzer leg chest tris";"Hack Squat";3;200;lbs;10;;;;0;;;1h 8m
2023-11-01 09:39:25;"Mentzer leg chest tris";"Squat (Barbell)";1;135;lbs;6;;;;0;"";;1h 8m
2023-11-01 09:39:25;"Mentzer leg chest tris";"Squat (Barbell)";2;185;lbs;1;;;;0;;;1h 8m
2023-11-01 09:39:25;"Mentzer leg chest tris";"Squat (Barbell)";3;205;lbs;5;;;;0;;;1h 8m
2023-11-01 09:39:25;"Mentzer leg chest tris";"Seated Leg Curl (Machine)";1;70;lbs;10;;;;0;"";;1h 8m
2023-11-01 09:39:25;"Mentzer leg chest tris";"Seated Leg Curl (Machine)";2;110;lbs;10;;;;0;;;1h 8m
2023-11-01 09:39:25;"Mentzer leg chest tris";"Seated Leg Curl (Machine)";3;110;lbs;10;;;;0;;;1h 8m
2023-11-01 09:39:25;"Mentzer leg chest tris";"Standing Calf Raise (Machine)";1;155;lbs;10;;;;0;"";;1h 8m
2023-11-01 09:39:25;"Mentzer leg chest tris";"Standing Calf Raise (Machine)";2;255;lbs;12;;;;0;;;1h 8m
2023-11-01 09:39:25;"Mentzer leg chest tris";"Chest Fly";1;70;lbs;12;;;;0;"";;1h 8m
2023-11-01 09:39:25;"Mentzer leg chest tris";"Chest Fly";2;110;lbs;10;;;;0;;;1h 8m
2023-11-01 09:39:25;"Mentzer leg chest tris";"Chest Fly";3;110;lbs;7;;;;0;;;1h 8m
2023-11-01 09:39:25;"Mentzer leg chest tris";"Incline Chest Press (Machine)";1;90;lbs;10;;;;0;"";;1h 8m
2023-11-01 09:39:25;"Mentzer leg chest tris";"Incline Chest Press (Machine)";2;140;lbs;6;;;;0;;;1h 8m
2023-11-01 09:39:25;"Mentzer leg chest tris";"Incline Chest Press (Machine)";3;130;lbs;6;;;;0;;;1h 8m
2023-11-01 09:39:25;"Mentzer leg chest tris";"Chest Dip";1;;;14;;;;0;"";;1h 8m
2023-11-01 09:39:25;"Mentzer leg chest tris";"Chest Dip";2;;;15;;;;0;;;1h 8m
2023-11-01 09:39:25;"Mentzer leg chest tris";"Triceps Pushdown (Cable - Straight Bar)";1;50;lbs;10;;;;0;"";;1h 8m
2023-11-01 09:39:25;"Mentzer leg chest tris";"Triceps Dip";1;;;13;;;;0;"";;1h 8m
2023-11-01 09:39:25;"Mentzer leg chest tris";"Triceps Extension (Machine)";1;65;lbs;10;;;;0;"";;1h 8m
2023-11-01 09:39:25;"Mentzer leg chest tris";"Triceps Extension (Machine)";2;70;lbs;10;;;;0;;;1h 8m
2023-11-04 09:01:35;"Mentzer back shoulder bicep";"Pullover (Machine)";1;90;lbs;10;;;;0;"";"";1h 12m
2023-11-04 09:01:35;"Mentzer back shoulder bicep";"Pullover (Machine)";2;140;lbs;12;;;;0;;;1h 12m
2023-11-04 09:01:35;"Mentzer back shoulder bicep";"Pullover (Machine)";3;140;lbs;12;;;;0;;;1h 12m
2023-11-04 09:01:35;"Mentzer back shoulder bicep";"Lat Pulldown (Machine)";1;90;lbs;10;;;;0;"";;1h 12m
2023-11-04 09:01:35;"Mentzer back shoulder bicep";"Lat Pulldown (Machine)";2;140;lbs;10;;;;0;;;1h 12m
2023-11-04 09:01:35;"Mentzer back shoulder bicep";"Lat Pulldown (Machine)";3;140;lbs;10;;;;0;;;1h 12m
2023-11-04 09:01:35;"Mentzer back shoulder bicep";"Bent Over Row (Barbell)";1;135;lbs;8;;;;0;"";;1h 12m
2023-11-04 09:01:35;"Mentzer back shoulder bicep";"Bent Over Row (Barbell)";2;155;lbs;8;;;;0;;;1h 12m
2023-11-04 09:01:35;"Mentzer back shoulder bicep";"Deadlift (Barbell)";1;185;lbs;4;;;;0;"";;1h 12m
2023-11-04 09:01:35;"Mentzer back shoulder bicep";"Deadlift (Barbell)";2;205;lbs;4;;;;0;;;1h 12m
2023-11-04 09:01:35;"Mentzer back shoulder bicep";"Deadlift (Barbell)";3;275;lbs;6;;;;0;;;1h 12m
2023-11-04 09:01:35;"Mentzer back shoulder bicep";"Lateral Raise (Machine)";1;50;lbs;10;;;;0;"";;1h 12m
2023-11-04 09:01:35;"Mentzer back shoulder bicep";"Lateral Raise (Machine)";2;70;lbs;10;;;;0;;;1h 12m
2023-11-04 09:01:35;"Mentzer back shoulder bicep";"Lateral Raise (Machine)";3;70;lbs;10;;;;0;;;1h 12m
2023-11-04 09:01:35;"Mentzer back shoulder bicep";"Shoulder Press (Machine)";1;40;lbs;10;;;;0;"";;1h 12m
2023-11-04 09:01:35;"Mentzer back shoulder bicep";"Shoulder Press (Machine)";2;50;lbs;10;;;;0;;;1h 12m
2023-11-04 09:01:35;"Mentzer back shoulder bicep";"Shoulder Press (Machine)";3;55;lbs;10;;;;0;;;1h 12m
2023-11-04 09:01:35;"Mentzer back shoulder bicep";"Reverse Fly (Machine)";1;70;lbs;10;;;;0;"";;1h 12m
2023-11-04 09:01:35;"Mentzer back shoulder bicep";"Reverse Fly (Machine)";2;100;lbs;10;;;;0;;;1h 12m
2023-11-04 09:01:35;"Mentzer back shoulder bicep";"Reverse Fly (Machine)";3;105;lbs;10;;;;0;;;1h 12m
2023-11-04 09:01:35;"Mentzer back shoulder bicep";"Bicep Curl (Barbell)";1;50;lbs;5;;;;0;"";;1h 12m
2023-11-04 09:01:35;"Mentzer back shoulder bicep";"Bicep Curl (Barbell)";2;70;lbs;8;;;;0;;;1h 12m
2023-11-04 09:01:35;"Mentzer back shoulder bicep";"Preacher Curl (Machine)";1;50;lbs;8;;;;0;"";;1h 12m
2023-11-04 09:01:35;"Mentzer back shoulder bicep";"Preacher Curl (Machine)";2;50;lbs;10;;;;0;;;1h 12m
2023-11-04 09:01:35;"Mentzer back shoulder bicep";"Preacher Curl (Machine)";3;60;lbs;6;;;;0;;;1h 12m
2023-11-08 12:21:53;"Mentzer leg chest tris";"Leg Extension (Machine)";1;70;lbs;10;;;;0;"";"";1h 1m
2023-11-08 12:21:53;"Mentzer leg chest tris";"Leg Extension (Machine)";2;130;lbs;10;;;;0;;;1h 1m
2023-11-08 12:21:53;"Mentzer leg chest tris";"Leg Extension (Machine)";3;130;lbs;10;;;;0;;;1h 1m
2023-11-08 12:21:53;"Mentzer leg chest tris";"Hack Squat";1;90;lbs;10;;;;0;"";;1h 1m
2023-11-08 12:21:53;"Mentzer leg chest tris";"Hack Squat";2;180;lbs;3;;;;0;;;1h 1m
2023-11-08 12:21:53;"Mentzer leg chest tris";"Hack Squat";3;200;lbs;8;;;;0;;;1h 1m
2023-11-08 12:21:53;"Mentzer leg chest tris";"Hack Squat";4;200;lbs;9;;;;0;;;1h 1m
2023-11-08 12:21:53;"Mentzer leg chest tris";"Squat (Barbell)";1;95;lbs;6;;;;0;"";;1h 1m
2023-11-08 12:21:53;"Mentzer leg chest tris";"Squat (Barbell)";2;135;lbs;5;;;;0;;;1h 1m
2023-11-08 12:21:53;"Mentzer leg chest tris";"Squat (Barbell)";3;205;lbs;6;;;;0;;;1h 1m
2023-11-08 12:21:53;"Mentzer leg chest tris";"Chest Fly";1;70;lbs;10;;;;0;"";;1h 1m
2023-11-08 12:21:53;"Mentzer leg chest tris";"Chest Fly";2;110;lbs;10;;;;0;;;1h 1m
2023-11-08 12:21:53;"Mentzer leg chest tris";"Chest Fly";3;110;lbs;10;;;;0;;;1h 1m
2023-11-08 12:21:53;"Mentzer leg chest tris";"Incline Bench Press (Smith Machine)";1;50;lbs;10;;;;0;"";;1h 1m
2023-11-08 12:21:53;"Mentzer leg chest tris";"Incline Bench Press (Smith Machine)";2;100;lbs;8;;;;0;;;1h 1m
2023-11-08 12:21:53;"Mentzer leg chest tris";"Incline Bench Press (Smith Machine)";3;100;lbs;7;;;;0;;;1h 1m
2023-11-08 12:21:53;"Mentzer leg chest tris";"Chest Dip";1;;;13;;;;0;"";;1h 1m
2023-11-08 12:21:53;"Mentzer leg chest tris";"Chest Dip";2;;;14;;;;0;;;1h 1m
2023-11-08 12:21:53;"Mentzer leg chest tris";"Triceps Pushdown (Cable - Straight Bar)";1;50;lbs;12;;;;0;"";;1h 1m
2023-11-08 12:21:53;"Mentzer leg chest tris";"Triceps Dip";1;;;12;;;;0;"";;1h 1m
2023-11-08 12:21:53;"Mentzer leg chest tris";"Triceps Extension (Machine)";1;65;lbs;10;;;;0;"";;1h 1m
2023-11-08 12:21:53;"Mentzer leg chest tris";"Triceps Extension (Machine)";2;72.5;lbs;10;;;;0;;;1h 1m
2023-11-12 09:17:15;"Mentzer back shoulder bicep";"Pullover (Machine)";1;90;lbs;10;;;;0;"";"";1h 17m
2023-11-12 09:17:15;"Mentzer back shoulder bicep";"Pullover (Machine)";2;140;lbs;10;;;;0;;;1h 17m
2023-11-12 09:17:15;"Mentzer back shoulder bicep";"Pullover (Machine)";3;160;lbs;8;;;;0;;;1h 17m
2023-11-12 09:17:15;"Mentzer back shoulder bicep";"Lat Pulldown (Machine)";1;90;lbs;10;;;;0;"";;1h 17m
2023-11-12 09:17:15;"Mentzer back shoulder bicep";"Lat Pulldown (Machine)";2;140;lbs;10;;;;0;;;1h 17m
2023-11-12 09:17:15;"Mentzer back shoulder bicep";"Lat Pulldown (Machine)";3;140;lbs;10;;;;0;;;1h 17m
2023-11-12 09:17:15;"Mentzer back shoulder bicep";"Bent Over Row (Barbell)";1;135;lbs;8;;;;0;"";;1h 17m
2023-11-12 09:17:15;"Mentzer back shoulder bicep";"Bent Over Row (Barbell)";2;155;lbs;8;;;;0;;;1h 17m
2023-11-12 09:17:15;"Mentzer back shoulder bicep";"Deadlift (Barbell)";1;185;lbs;3;;;;0;"";;1h 17m
2023-11-12 09:17:15;"Mentzer back shoulder bicep";"Deadlift (Barbell)";2;205;lbs;5;;;;0;;;1h 17m
2023-11-12 09:17:15;"Mentzer back shoulder bicep";"Deadlift (Barbell)";3;275;lbs;4;;;;0;;;1h 17m
2023-11-12 09:17:15;"Mentzer back shoulder bicep";"Deadlift (Barbell)";4;275;lbs;2;;;;0;;;1h 17m
2023-11-12 09:17:15;"Mentzer back shoulder bicep";"Lateral Raise (Machine)";1;50;lbs;10;;;;0;"";;1h 17m
2023-11-12 09:17:15;"Mentzer back shoulder bicep";"Lateral Raise (Machine)";2;70;lbs;10;;;;0;;;1h 17m
2023-11-12 09:17:15;"Mentzer back shoulder bicep";"Lateral Raise (Machine)";3;77.5;lbs;10;;;;0;;;1h 17m
2023-11-12 09:17:15;"Mentzer back shoulder bicep";"Shoulder Press (Machine)";1;40;lbs;10;;;;0;"";;1h 17m
2023-11-12 09:17:15;"Mentzer back shoulder bicep";"Shoulder Press (Machine)";2;55;lbs;10;;;;0;;;1h 17m
2023-11-12 09:17:15;"Mentzer back shoulder bicep";"Shoulder Press (Machine)";3;55;lbs;10;;;;0;;;1h 17m
2023-11-12 09:17:15;"Mentzer back shoulder bicep";"Reverse Fly (Machine)";1;70;lbs;10;;;;0;"";;1h 17m
2023-11-12 09:17:15;"Mentzer back shoulder bicep";"Reverse Fly (Machine)";2;100;lbs;10;;;;0;;;1h 17m
2023-11-12 09:17:15;"Mentzer back shoulder bicep";"Reverse Fly (Machine)";3;107.5;lbs;10;;;;0;;;1h 17m
2023-11-12 09:17:15;"Mentzer back shoulder bicep";"Bicep Curl (Barbell)";1;50;lbs;10;;;;0;"";;1h 17m
2023-11-12 09:17:15;"Mentzer back shoulder bicep";"Bicep Curl (Barbell)";2;70;lbs;8;;;;0;;;1h 17m
2023-11-12 09:17:15;"Mentzer back shoulder bicep";"Preacher Curl (Machine)";1;80;lbs;8;;;;0;"";;1h 17m
2023-11-12 09:17:15;"Mentzer back shoulder bicep";"Preacher Curl (Machine)";2;80;lbs;6;;;;0;;;1h 17m
2023-11-15 08:36:35;"Mentzer leg chest tris";"Leg Extension (Machine)";1;70;lbs;10;;;;0;"";"";1h 10m
2023-11-15 08:36:35;"Mentzer leg chest tris";"Leg Extension (Machine)";2;165;lbs;10;;;;0;;;1h 10m
2023-11-15 08:36:35;"Mentzer leg chest tris";"Leg Extension (Machine)";3;175;lbs;10;;;;0;;;1h 10m
2023-11-15 08:36:35;"Mentzer leg chest tris";"Hack Squat";1;110;lbs;10;;;;0;"";;1h 10m
2023-11-15 08:36:35;"Mentzer leg chest tris";"Hack Squat";2;200;lbs;10;;;;0;;;1h 10m
2023-11-15 08:36:35;"Mentzer leg chest tris";"Hack Squat";3;220;lbs;8;;;;0;;;1h 10m
2023-11-15 08:36:35;"Mentzer leg chest tris";"Squat (Barbell)";1;95;lbs;6;;;;0;"";;1h 10m
2023-11-15 08:36:35;"Mentzer leg chest tris";"Squat (Barbell)";2;135;lbs;6;;;;0;;;1h 10m
2023-11-15 08:36:35;"Mentzer leg chest tris";"Squat (Barbell)";3;185;lbs;3;;;;0;;;1h 10m
2023-11-15 08:36:35;"Mentzer leg chest tris";"Squat (Barbell)";4;205;lbs;8;;;;0;;;1h 10m
2023-11-15 08:36:35;"Mentzer leg chest tris";"Seated Leg Curl (Machine)";1;110;lbs;10;;;;0;"";;1h 10m
2023-11-15 08:36:35;"Mentzer leg chest tris";"Standing Calf Raise (Machine)";1;155;lbs;12;;;;0;"";;1h 10m
2023-11-15 08:36:35;"Mentzer leg chest tris";"Standing Calf Raise (Machine)";2;255;lbs;12;;;;0;;;1h 10m
2023-11-15 08:36:35;"Mentzer leg chest tris";"Standing Calf Raise (Machine)";3;275;lbs;10;;;;0;;;1h 10m
2023-11-15 08:36:35;"Mentzer leg chest tris";"Chest Fly";1;75;lbs;10;;;;0;"";;1h 10m
2023-11-15 08:36:35;"Mentzer leg chest tris";"Chest Fly";2;110;lbs;10;;;;0;;;1h 10m
2023-11-15 08:36:35;"Mentzer leg chest tris";"Chest Fly";3;115;lbs;8;;;;0;;;1h 10m
2023-11-15 08:36:35;"Mentzer leg chest tris";"Incline Chest Press (Machine)";1;90;lbs;10;;;;0;"";;1h 10m
2023-11-15 08:36:35;"Mentzer leg chest tris";"Incline Chest Press (Machine)";2;110;lbs;10;;;;0;;;1h 10m
2023-11-15 08:36:35;"Mentzer leg chest tris";"Incline Chest Press (Machine)";3;120;lbs;10;;;;0;;;1h 10m
2023-11-15 08:36:35;"Mentzer leg chest tris";"Chest Dip";1;;;15;;;;0;"";;1h 10m
2023-11-15 08:36:35;"Mentzer leg chest tris";"Chest Dip";2;;;12;;;;0;;;1h 10m
2023-11-15 08:36:35;"Mentzer leg chest tris";"Triceps Pushdown (Cable - Straight Bar)";1;50;lbs;12;;;;0;"";;1h 10m
2023-11-15 08:36:35;"Mentzer leg chest tris";"Triceps Pushdown (Cable - Straight Bar)";2;60;lbs;10;;;;0;;;1h 10m
2023-11-15 08:36:35;"Mentzer leg chest tris";"Triceps Dip";1;;;14;;;;0;"";;1h 10m
2023-11-15 08:36:35;"Mentzer leg chest tris";"Triceps Extension (Machine)";1;70;lbs;10;;;;0;"";;1h 10m
2023-11-15 08:36:35;"Mentzer leg chest tris";"Triceps Extension (Machine)";2;70;lbs;12;;;;0;;;1h 10m
2023-11-18 09:10:00;"Mentzer back shoulder bicep";"Pullover (Machine)";1;90;lbs;10;;;;0;"";"";1h 11m
2023-11-18 09:10:00;"Mentzer back shoulder bicep";"Pullover (Machine)";2;110;lbs;8;;;;0;;;1h 11m
2023-11-18 09:10:00;"Mentzer back shoulder bicep";"Pullover (Machine)";3;150;lbs;10;;;;0;;;1h 11m
2023-11-18 09:10:00;"Mentzer back shoulder bicep";"Pullover (Machine)";4;160;lbs;10;;;;0;;;1h 11m
2023-11-18 09:10:00;"Mentzer back shoulder bicep";"Lat Pulldown (Machine)";1;90;lbs;10;;;;0;"";;1h 11m
2023-11-18 09:10:00;"Mentzer back shoulder bicep";"Lat Pulldown (Machine)";2;140;lbs;10;;;;0;;;1h 11m
2023-11-18 09:10:00;"Mentzer back shoulder bicep";"Lat Pulldown (Machine)";3;150;lbs;7;;;;0;;;1h 11m
2023-11-18 09:10:00;"Mentzer back shoulder bicep";"Bent Over Row (Barbell)";1;135;lbs;10;;;;0;"";;1h 11m
2023-11-18 09:10:00;"Mentzer back shoulder bicep";"Bent Over Row (Barbell)";2;165;lbs;8;;;;0;;;1h 11m
2023-11-18 09:10:00;"Mentzer back shoulder bicep";"Deadlift (Barbell)";1;185;lbs;6;;;;0;"";;1h 11m
2023-11-18 09:10:00;"Mentzer back shoulder bicep";"Deadlift (Barbell)";2;225;lbs;3;;;;0;;;1h 11m
2023-11-18 09:10:00;"Mentzer back shoulder bicep";"Deadlift (Barbell)";3;275;lbs;4;;;;0;;;1h 11m
2023-11-18 09:10:00;"Mentzer back shoulder bicep";"Deadlift (Barbell)";4;275;lbs;3;;;;0;;;1h 11m
2023-11-18 09:10:00;"Mentzer back shoulder bicep";"Lateral Raise (Machine)";1;50;lbs;10;;;;0;"";;1h 11m
2023-11-18 09:10:00;"Mentzer back shoulder bicep";"Lateral Raise (Machine)";2;70;lbs;10;;;;0;;;1h 11m
2023-11-18 09:10:00;"Mentzer back shoulder bicep";"Lateral Raise (Machine)";3;77.5;lbs;10;;;;0;;;1h 11m
2023-11-18 09:10:00;"Mentzer back shoulder bicep";"Shoulder Press (Machine)";1;40;lbs;10;;;;0;"";;1h 11m
2023-11-18 09:10:00;"Mentzer back shoulder bicep";"Shoulder Press (Machine)";2;50;lbs;10;;;;0;;;1h 11m
2023-11-18 09:10:00;"Mentzer back shoulder bicep";"Shoulder Press (Machine)";3;55;lbs;10;;;;0;;;1h 11m
2023-11-18 09:10:00;"Mentzer back shoulder bicep";"Reverse Fly (Machine)";1;70;lbs;10;;;;0;"";;1h 11m
2023-11-18 09:10:00;"Mentzer back shoulder bicep";"Reverse Fly (Machine)";2;105;lbs;10;;;;0;;;1h 11m
2023-11-18 09:10:00;"Mentzer back shoulder bicep";"Reverse Fly (Machine)";3;115;lbs;9;;;;0;;;1h 11m
2023-11-18 09:10:00;"Mentzer back shoulder bicep";"Reverse Fly (Machine)";4;115;lbs;8;;;;0;;;1h 11m
2023-11-18 09:10:00;"Mentzer back shoulder bicep";"Bicep Curl (Barbell)";1;50;lbs;10;;;;0;"";;1h 11m
2023-11-18 09:10:00;"Mentzer back shoulder bicep";"Bicep Curl (Barbell)";2;70;lbs;8;;;;0;;;1h 11m
2023-11-18 09:10:00;"Mentzer back shoulder bicep";"Preacher Curl (Machine)";1;80;lbs;8;;;;0;"";;1h 11m
2023-11-18 09:10:00;"Mentzer back shoulder bicep";"Preacher Curl (Machine)";2;80;lbs;7;;;;0;;;1h 11m
2023-11-21 16:26:13;"Mentzer leg chest tris";"Leg Extension (Machine)";1;80;lbs;10;;;;0;"";"";1h 31m
2023-11-21 16:26:13;"Mentzer leg chest tris";"Leg Extension (Machine)";2;140;lbs;10;;;;0;;;1h 31m
2023-11-21 16:26:13;"Mentzer leg chest tris";"Leg Extension (Machine)";3;145;lbs;12;;;;0;;;1h 31m
2023-11-21 16:26:13;"Mentzer leg chest tris";"Pendulum squat";1;0;lbs;10;;;;0;"";;1h 31m
2023-11-21 16:26:13;"Mentzer leg chest tris";"Pendulum squat";2;50;lbs;4;;;;0;;;1h 31m
2023-11-21 16:26:13;"Mentzer leg chest tris";"Pendulum squat";3;50;lbs;8;;;;0;;;1h 31m
2023-11-21 16:26:13;"Mentzer leg chest tris";"Pendulum squat";4;50;lbs;7;;;;0;;;1h 31m
